Sweden, Live births by birth cohort and age (horizontal parallelograms, age in completed years (ACY))
Last modified: 14/04/2023
Cohort  Age        Total
1966     41      1104.00
1966     42       682.00
1966     43       457.00
1966     44       232.00
1966     45       126.00
1966     46        76.00
1966     47        40.00
1966     48        20.00
1966     49        16.00
1966     50        10.00
1966     51         7.00
1966     52         7.00
1966     53         3.00
1966     54         2.00
1966     55+        2.00
1967     12-        0.00
1967     13         2.00
1967     14         7.00
1967     15        40.00
1967     16       109.00
1967     17       350.00
1967     18       859.00
1967     19      1796.00
1967     20      2945.00
1967     21      4329.00
1967     22      5913.00
1967     23      7330.00
1967     24      8056.00
1967     25      8811.00
1967     26      8829.00
1967     27      8605.00
1967     28      8107.00
1967     29      7404.00
1967     30      7032.00
1967     31      6792.00
1967     32      6219.00
1967     33      5999.00
1967     34      5248.00
1967     35      4681.00
1967     36      4134.00
1967     37      3363.00
1967     38      2801.00
1967     39      2187.00
1967     40      1603.00
1967     41      1162.00
1967     42       705.00
1967     43       437.00
1967     44       234.00
1967     45       135.00
1967     46        56.00
1967     47        45.00
1967     48        24.00
1967     49        21.00
1967     50        17.00
1967     51         4.00
1967     52         3.00
1967     53         5.00
1967     54         0.00
1967     55+           .
1968     12-        0.00
1968     13         3.00
1968     14         6.00
1968     15        36.00
1968     16        91.00
1968     17       334.00
1968     18       853.00
1968     19      1739.00
1968     20      2925.00
1968     21      4286.00
1968     22      5628.00
1968     23      6446.00
1968     24      7306.00
1968     25      7722.00
1968     26      7846.00
1968     27      7511.00
1968     28      7237.00
1968     29      7109.00
1968     30      6887.00
1968     31      6539.00
1968     32      6327.00
1968     33      5836.00
1968     34      5532.00
1968     35      4888.00
1968     36      4290.00
1968     37      3547.00
1968     38      2792.00
1968     39      2291.00
1968     40      1642.00
1968     41      1182.00
1968     42       736.00
1968     43       426.00
1968     44       227.00
1968     45       138.00
1968     46        70.00
1968     47        30.00
1968     48        20.00
1968     49        22.00
1968     50        13.00
1968     51        10.00
1968     52         1.00
1968     53         1.00
1968     54            .
1968     55+           .
1969     12-        0.00
1969     13         0.00
1969     14         5.00
1969     15        25.00
1969     16       103.00
1969     17       313.00
1969     18       817.00
1969     19      1766.00
1969     20      2974.00
1969     21      4116.00
1969     22      5023.00
1969     23      5684.00
1969     24      6503.00
1969     25      6761.00
1969     26      6620.00
1969     27      6861.00
1969     28      6678.00
1969     29      6801.00
1969     30      6644.00
1969     31      6611.00
1969     32      6296.00
1969     33      5991.00
1969     34      5570.00
1969     35      4873.00
1969     36      4277.00
1969     37      3531.00
1969     38      2887.00
1969     39      2185.00
1969     40      1618.00
1969     41      1135.00
1969     42       773.00
1969     43       391.00
1969     44       212.00
1969     45       110.00
1969     46        68.00
1969     47        45.00
1969     48        23.00
1969     49        16.00
1969     50        13.00
1969     51         1.00
1969     52         9.00
1969     53            .
1969     54            .
1969     55+           .
1970     12-        0.00
1970     13         0.00
1970     14         7.00
1970     15        28.00
1970     16       134.00
1970     17       379.00
1970     18       879.00
1970     19      2069.00
1970     20      3161.00
1970     21      3972.00
1970     22      4730.00
1970     23      5498.00
1970     24      5873.00
1970     25      6289.00
1970     26      6250.00
1970     27      6388.00
1970     28      6780.00
1970     29      6968.00
1970     30      7103.00
1970     31      7217.00
1970     32      7030.00
1970     33      6614.00
1970     34      6004.00
1970     35      5237.00
1970     36      4614.00
1970     37      3734.00
1970     38      3050.00
1970     39      2395.00
1970     40      1732.00
1970     41      1141.00
1970     42       771.00
1970     43       468.00
1970     44       236.00
1970     45       135.00
1970     46        83.00
1970     47        35.00
1970     48        28.00
1970     49        26.00
1970     50         8.00
1970     51         6.00
1970     52            .
1970     53            .
1970     54            .
1970     55+           .
1971     12-        0.00
1971     13         1.00
1971     14         6.00
1971     15        29.00
1971     16       128.00
1971     17       402.00
1971     18      1001.00
1971     19      2044.00
1971     20      2937.00
1971     21      3684.00
1971     22      4443.00
1971     23      4920.00
1971     24      5265.00
1971     25      5693.00
1971     26      5999.00
1971     27      6443.00
1971     28      7004.00
1971     29      7221.00
1971     30      7613.00
1971     31      7944.00
1971     32      7770.00
1971     33      6903.00
1971     34      6351.00
1971     35      5766.00
1971     36      4902.00
1971     37      3990.00
1971     38      3245.00
1971     39      2588.00
1971     40      1849.00
1971     41      1255.00
1971     42       713.00
1971     43       452.00
1971     44       267.00
1971     45       137.00
1971     46        83.00
1971     47        36.00
1971     48        29.00
1971     49         8.00
1971     50        10.00
1971     51            .
1971     52            .
1971     53            .
1971     54            .
1971     55+           .
1972     12-        0.00
1972     13         3.00
1972     14        12.00
1972     15        36.00
1972     16       146.00
1972     17       444.00
1972     18      1036.00
1972     19      1796.00
1972     20      2670.00
1972     21      3406.00
1972     22      4049.00
1972     23      4415.00
1972     24      4895.00
1972     25      5305.00
1972     26      5861.00
1972     27      6356.00
1972     28      7051.00
1972     29      7414.00
1972     30      8190.00
1972     31      8110.00
1972     32      7913.00
1972     33      7373.00
1972     34      6779.00
1972     35      5850.00
1972     36      4941.00
1972     37      4180.00
1972     38      3238.00
1972     39      2492.00
1972     40      1815.00
1972     41      1156.00
1972     42       763.00
1972     43       474.00
1972     44       291.00
1972     45       151.00
1972     46        96.00
1972     47        59.00
1972     48        27.00
1972     49         8.00
1972     50            .
1972     51            .
1972     52            .
1972     53            .
1972     54            .
1972     55+           .
1973     12-        0.00
1973     13         1.00
1973     14         3.00
1973     15        35.00
1973     16       163.00
1973     17       451.00
1973     18       877.00
1973     19      1607.00
1973     20      2272.00
1973     21      2981.00
1973     22      3398.00
1973     23      3841.00
1973     24      4337.00
1973     25      4739.00
1973     26      5767.00
1973     27      6303.00
1973     28      6938.00
1973     29      7826.00
1973     30      8239.00
1973     31      8129.00
1973     32      8017.00
1973     33      7460.00
1973     34      6835.00
1973     35      5937.00
1973     36      5084.00
1973     37      4232.00
1973     38      3241.00
1973     39      2548.00
1973     40      1897.00
1973     41      1249.00
1973     42       843.00
1973     43       486.00
1973     44       290.00
1973     45       152.00
1973     46       108.00
1973     47        46.00
1973     48        23.00
1973     49            .
1973     50            .
1973     51            .
1973     52            .
1973     53            .
1973     54            .
1973     55+           .
1974     12-        0.00
1974     13         1.00
1974     14         4.00
1974     15        37.00
1974     16       143.00
1974     17       398.00
1974     18       799.00
1974     19      1392.00
1974     20      2132.00
1974     21      2610.00
1974     22      3153.00
1974     23      3570.00
1974     24      4172.00
1974     25      4781.00
1974     26      5732.00
1974     27      6486.00
1974     28      7378.00
1974     29      8203.00
1974     30      8559.00
1974     31      8683.00
1974     32      8408.00
1974     33      7713.00
1974     34      6833.00
1974     35      6304.00
1974     36      5398.00
1974     37      4105.00
1974     38      3410.00
1974     39      2577.00
1974     40      1919.01
1974     41      1282.01
1974     42       857.00
1974     43       492.00
1974     44       268.00
1974     45       192.00
1974     46        83.00
1974     47        60.00
1974     48            .
1974     49            .
1974     50            .
1974     51            .
1974     52            .
1974     53            .
1974     54            .
1974     55+           .
1975     12-        0.00
1975     13         0.00
1975     14         7.00
1975     15        44.00
1975     16       140.00
1975     17       338.00
1975     18       695.00
1975     19      1271.00
1975     20      1811.00
1975     21      2330.00
1975     22      2832.00
1975     23      3279.00
1975     24      3868.00
1975     25      4718.00
1975     26      5441.00
1975     27      6345.00
1975     28      7229.00
1975     29      7719.00
1975     30      8271.00
1975     31      8386.00
1975     32      8060.00
1975     33      7272.00
1975     34      6993.00
1975     35      5935.00
1975     36      5029.00
1975     37      4108.00
1975     38      3220.00
1975     39      2365.01
1975     40      1806.02
1975     41      1281.01
1975     42       818.00
1975     43       468.00
1975     44       295.00
1975     45       143.00
1975     46        99.00
1975     47            .
1975     48            .
1975     49            .
1975     50            .
1975     51            .
1975     52            .
1975     53            .
1975     54            .
1975     55+           .
1976     12-        0.00
1976     13         0.00
1976     14         6.00
1976     15        27.00
1976     16       126.00
1976     17       297.00
1976     18       605.00
1976     19      1054.00
1976     20      1546.00
1976     21      1942.00
1976     22      2455.00
1976     23      2902.00
1976     24      3660.00
1976     25      4376.00
1976     26      5169.00
1976     27      6100.00
1976     28      7005.00
1976     29      7522.00
1976     30      7940.00
1976     31      8268.00
1976     32      7748.00
1976     33      7398.00
1976     34      6675.00
1976     35      5585.00
1976     36      4928.00
1976     37      4014.00
1976     38      3118.01
1976     39      2515.02
1976     40      1863.02
1976     41      1264.01
1976     42       740.00
1976     43       482.00
1976     44       253.00
1976     45       145.00
1976     46            .
1976     47            .
1976     48            .
1976     49            .
1976     50            .
1976     51            .
1976     52            .
1976     53            .
1976     54            .
1976     55+           .
1977     12-        0.00
1977     13         2.00
1977     14         9.00
1977     15        27.00
1977     16       112.00
1977     17       303.00
1977     18       483.00
1977     19      1011.00
1977     20      1300.00
1977     21      1918.00
1977     22      2263.00
1977     23      2939.00
1977     24      3588.00
1977     25      4420.00
1977     26      5119.00
1977     27      5790.00
1977     28      6970.00
1977     29      7528.00
1977     30      8043.00
1977     31      8058.00
1977     32      8080.00
1977     33      7228.00
1977     34      6563.00
1977     35      5662.00
1977     36      4697.00
1977     37      3833.02
1977     38      3196.03
1977     39      2496.02
1977     40      1810.02
1977     41      1240.01
1977     42       847.00
1977     43       446.00
1977     44       304.00
1977     45            .
1977     46            .
1977     47            .
1977     48            .
1977     49            .
1977     50            .
1977     51            .
1977     52            .
1977     53            .
1977     54            .
1977     55+           .
1978     12-        0.00
1978     13         1.00
1978     14         7.00
1978     15        25.00
1978     16       102.00
1978     17       265.00
1978     18       468.00
1978     19       858.00
1978     20      1280.00
1978     21      1840.00
1978     22      2243.00
1978     23      2903.00
1978     24      3502.00
1978     25      4348.00
1978     26      5079.00
1978     27      5910.00
1978     28      6741.00
1978     29      7608.00
1978     30      7871.00
1978     31      8218.00
1978     32      7734.00
1978     33      7111.00
1978     34      6580.00
1978     35      5588.00
1978     36      4682.02
1978     37      3860.04
1978     38      3128.02
1978     39      2398.02
1978     40      1831.01
1978     41      1174.00
1978     42       802.00
1978     43       508.00
1978     44            .
1978     45            .
1978     46            .
1978     47            .
1978     48            .
1978     49            .
1978     50            .
1978     51            .
1978     52            .
1978     53            .
1978     54            .
1978     55+           .
1979     12-        0.00
1979     13         1.00
1979     14         7.00
1979     15        27.00
1979     16       104.00
1979     17       248.00
1979     18       448.00
1979     19       826.00
1979     20      1386.00
1979     21      1956.00
1979     22      2386.00
1979     23      3010.00
1979     24      3702.00
1979     25      4394.00
1979     26      5322.00
1979     27      6159.00
1979     28      7054.00
1979     29      7814.00
1979     30      8265.00
1979     31      8375.00
1979     32      7658.00
1979     33      7259.00
1979     34      6639.00
1979     35      5669.02
1979     36      4982.04
1979     37      3952.04
1979     38      3240.03
1979     39      2530.01
1979     40      1829.01
1979     41      1236.01
1979     42       849.01
1979     43            .
1979     44            .
1979     45            .
1979     46            .
1979     47            .
1979     48            .
1979     49            .
1979     50            .
1979     51            .
1979     52            .
1979     53            .
1979     54            .
1979     55+           .
1980     12-        0.00
1980     13         0.00
1980     14         9.00
1980     15        33.00
1980     16       103.00
1980     17       240.00
1980     18       513.00
1980     19       931.00
1980     20      1357.00
1980     21      1936.00
1980     22      2500.00
1980     23      2856.00
1980     24      3681.00
1980     25      4525.00
1980     26      5368.00
1980     27      6390.00
1980     28      7322.00
1980     29      8199.00
1980     30      8449.00
1980     31      8421.00
1980     32      8173.00
1980     33      7607.00
1980     34      6930.03
1980     35      6058.05
1980     36      5076.04
1980     37      4207.04
1980     38      3495.02
1980     39      2697.01
1980     40      2035.01
1980     41      1343.01
1980     42            .
1980     43            .
1980     44            .
1980     45            .
1980     46            .
1980     47            .
1980     48            .
1980     49            .
1980     50            .
1980     51            .
1980     52            .
1980     53            .
1980     54            .
1980     55+           .
1981     12-        0.00
1981     13         1.00
1981     14         3.00
1981     15        28.00
1981     16        90.00
1981     17       213.00
1981     18       465.00
1981     19       894.00
1981     20      1362.00
1981     21      1881.00
1981     22      2409.00
1981     23      2888.00
1981     24      3714.00
1981     25      4472.00
1981     26      5394.00
1981     27      6318.00
1981     28      7285.00
1981     29      7833.00
1981     30      7894.00
1981     31      8319.00
1981     32      7987.00
1981     33      7268.03
1981     34      6745.06
1981     35      5924.05
1981     36      4932.04
1981     37      3893.02
1981     38      3282.01
1981     39      2506.01
1981     40      1877.01
1981     41            .
1981     42            .
1981     43            .
1981     44            .
1981     45            .
1981     46            .
1981     47            .
1981     48            .
1981     49            .
1981     50            .
1981     51            .
1981     52            .
1981     53            .
1981     54            .
1981     55+           .
1982     12-        0.00
1982     13         1.00
1982     14         4.00
1982     15        28.00
1982     16        95.00
1982     17       235.00
1982     18       449.00
1982     19       890.00
1982     20      1362.00
1982     21      1854.00
1982     22      2315.00
1982     23      3019.00
1982     24      3765.00
1982     25      4605.00
1982     26      5490.00
1982     27      6588.00
1982     28      7220.00
1982     29      7672.00
1982     30      8235.00
1982     31      8125.00
1982     32      7883.03
1982     33      7188.06
1982     34      6306.05
1982     35      5674.05
1982     36      4814.02
1982     37      4010.02
1982     38      3209.02
1982     39      2578.02
1982     40            .
1982     41            .
1982     42            .
1982     43            .
1982     44            .
1982     45            .
1982     46            .
1982     47            .
1982     48            .
1982     49            .
1982     50            .
1982     51            .
1982     52            .
1982     53            .
1982     54            .
1982     55+           .
1983     12-        0.00
1983     13         0.00
1983     14         2.00
1983     15        24.00
1983     16        96.00
1983     17       258.00
1983     18       472.00
1983     19       833.00
1983     20      1365.00
1983     21      1888.00
1983     22      2523.00
1983     23      3038.00
1983     24      4053.00
1983     25      4725.00
1983     26      5678.00
1983     27      6374.00
1983     28      7131.00
1983     29      7569.00
1983     30      8087.00
1983     31      8134.03
1983     32      7776.07
1983     33      7218.06
1983     34      6402.06
1983     35      5855.03
1983     36      4819.02
1983     37      3998.02
1983     38      3230.03
1983     39            .
1983     40            .
1983     41            .
1983     42            .
1983     43            .
1983     44            .
1983     45            .
1983     46            .
1983     47            .
1983     48            .
1983     49            .
1983     50            .
1983     51            .
1983     52            .
1983     53            .
1983     54            .
1983     55+           .
1984     12-        0.00
1984     13         1.00
1984     14         4.00
1984     15        22.00
1984     16        92.00
1984     17       227.00
1984     18       465.00
1984     19       752.00
1984     20      1307.00
1984     21      1950.00
1984     22      2501.00
1984     23      3261.00
1984     24      3997.00
1984     25      5023.00
1984     26      5705.00
1984     27      6519.00
1984     28      7283.00
1984     29      7998.00
1984     30      8308.04
1984     31      8220.07
1984     32      7940.07
1984     33      7337.06
1984     34      6675.03
1984     35      5884.02
1984     36      5059.02
1984     37      4165.03
1984     38            .
1984     39            .
1984     40            .
1984     41            .
1984     42            .
1984     43            .
1984     44            .
1984     45            .
1984     46            .
1984     47            .
1984     48            .
1984     49            .
1984     50            .
1984     51            .
1984     52            .
1984     53            .
1984     54            .
1984     55+           .
1985     12-        0.00
1985     13         3.00
1985     14         7.00
1985     15        35.00
1985     16       114.00
1985     17       292.00
1985     18       435.00
1985     19       880.00
1985     20      1421.00
1985     21      2059.00
1985     22      2810.00
1985     23      3419.00
1985     24      4403.00
1985     25      5106.00
1985     26      5911.00
1985     27      6748.00
1985     28      7650.00
1985     29      8081.03
1985     30      8756.08
1985     31      8506.08
1985     32      8239.07
1985     33      7589.03
1985     34      6889.03
1985     35      6048.03
1985     36      5106.04
1985     37            .
1985     38            .
1985     39            .
1985     40            .
1985     41            .
1985     42            .
1985     43            .
1985     44            .
1985     45            .
1985     46            .
1985     47            .
1985     48            .
1985     49            .
1985     50            .
1985     51            .
1985     52            .
1985     53            .
1985     54            .
1985     55+           .
1986     12-        0.00
1986     13         5.00
1986     14         5.00
1986     15        25.00
1986     16       106.00
1986     17       256.00
1986     18       463.00
1986     19       958.00
1986     20      1511.00
1986     21      2272.00
1986     22      2924.00
1986     23      3711.00
1986     24      4516.00
1986     25      5227.00
1986     26      6144.00
1986     27      6969.00
1986     28      7979.04
1986     29      8652.08
1986     30      8743.08
1986     31      8768.08
1986     32      8325.04
1986     33      7664.03
1986     34      7018.03
1986     35      6239.05
1986     36            .
1986     37            .
1986     38            .
1986     39            .
1986     40            .
1986     41            .
1986     42            .
1986     43            .
1986     44            .
1986     45            .
1986     46            .
1986     47            .
1986     48            .
1986     49            .
1986     50            .
1986     51            .
1986     52            .
1986     53            .
1986     54            .
1986     55+           .
1987     12-        0.00
1987     13         0.00
1987     14         6.00
1987     15        27.00
1987     16       108.00
1987     17       244.00
1987     18       436.00
1987     19       947.00
1987     20      1588.00
1987     21      2213.00
1987     22      2915.00
1987     23      3662.00
1987     24      4603.00
1987     25      5301.00
1987     26      6477.00
1987     27      7053.03
1987     28      8077.06
1987     29      8555.08
1987     30      8758.08
1987     31      8806.04
1987     32      8377.04
1987     33      8124.04
1987     34      7229.06
1987     35            .
1987     36            .
1987     37            .
1987     38            .
1987     39            .
1987     40            .
1987     41            .
1987     42            .
1987     43            .
1987     44            .
1987     45            .
1987     46            .
1987     47            .
1987     48            .
1987     49            .
1987     50            .
1987     51            .
1987     52            .
1987     53            .
1987     54            .
1987     55+           .
1988     12-        0.00
1988     13         1.00
1988     14         5.00
1988     15        28.00
1988     16        97.00
1988     17       274.00
1988     18       457.00
1988     19       977.00
1988     20      1701.00
1988     21      2407.00
1988     22      3037.00
1988     23      3807.00
1988     24      4647.00
1988     25      5618.00
1988     26      6795.03
1988     27      7697.06
1988     28      8368.08
1988     29      8956.08
1988     30      9175.04
1988     31      9350.04
1988     32      8909.04
1988     33      8242.07
1988     34            .
1988     35            .
1988     36            .
1988     37            .
1988     38            .
1988     39            .
1988     40            .
1988     41            .
1988     42            .
1988     43            .
1988     44            .
1988     45            .
1988     46            .
1988     47            .
1988     48            .
1988     49            .
1988     50            .
1988     51            .
1988     52            .
1988     53            .
1988     54            .
1988     55+           .
1989     12-        0.00
1989     13         2.00
1989     14         8.00
1989     15        36.00
1989     16       110.00
1989     17       260.00
1989     18       477.00
1989     19      1003.00
1989     20      1727.00
1989     21      2302.00
1989     22      2900.00
1989     23      3778.00
1989     24      4716.00
1989     25      5745.03
1989     26      7007.06
1989     27      7602.06
1989     28      8447.08
1989     29      9049.04
1989     30      9217.04
1989     31      9543.04
1989     32      8894.08
1989     33            .
1989     34            .
1989     35            .
1989     36            .
1989     37            .
1989     38            .
1989     39            .
1989     40            .
1989     41            .
1989     42            .
1989     43            .
1989     44            .
1989     45            .
1989     46            .
1989     47            .
1989     48            .
1989     49            .
1989     50            .
1989     51            .
1989     52            .
1989     53            .
1989     54            .
1989     55+           .
1990     12-        0.00
1990     13         0.00
1990     14         7.00
1990     15        34.00
1990     16        98.00
1990     17       255.00
1990     18       470.00
1990     19      1031.00
1990     20      1670.00
1990     21      2307.00
1990     22      3115.00
1990     23      3867.00
1990     24      4878.02
1990     25      6243.06
1990     26      7075.06
1990     27      7903.06
1990     28      8920.04
1990     29      9504.04
1990     30      9804.04
1990     31      9755.09
1990     32            .
1990     33            .
1990     34            .
1990     35            .
1990     36            .
1990     37            .
1990     38            .
1990     39            .
1990     40            .
1990     41            .
1990     42            .
1990     43            .
1990     44            .
1990     45            .
1990     46            .
1990     47            .
1990     48            .
1990     49            .
1990     50            .
1990     51            .
1990     52            .
1990     53            .
1990     54            .
1990     55+           .
1991     12-        0.00
1991     13         2.00
1991     14         8.00
1991     15        28.00
1991     16       101.00
1991     17       256.00
1991     18       473.00
1991     19       968.00
1991     20      1497.00
1991     21      2221.00
1991     22      2876.00
1991     23      3751.02
1991     24      4733.04
1991     25      5639.04
1991     26      6791.06
1991     27      7423.03
1991     28      8498.04
1991     29      9261.04
1991     30      9418.08
1991     31            .
1991     32            .
1991     33            .
1991     34            .
1991     35            .
1991     36            .
1991     37            .
1991     38            .
1991     39            .
1991     40            .
1991     41            .
1991     42            .
1991     43            .
1991     44            .
1991     45            .
1991     46            .
1991     47            .
1991     48            .
1991     49            .
1991     50            .
1991     51            .
1991     52            .
1991     53            .
1991     54            .
1991     55+           .
1992     12-        0.00
1992     13         0.00
1992     14         3.00
1992     15        36.00
1992     16        95.00
1992     17       237.00
1992     18       478.00
1992     19       907.00
1992     20      1435.00
1992     21      2052.00
1992     22      2745.01
1992     23      3481.03
1992     24      4493.04
1992     25      5352.04
1992     26      6318.03
1992     27      7318.03
1992     28      8075.04
1992     29      8655.08
1992     30            .
1992     31            .
1992     32            .
1992     33            .
1992     34            .
1992     35            .
1992     36            .
1992     37            .
1992     38            .
1992     39            .
1992     40            .
1992     41            .
1992     42            .
1992     43            .
1992     44            .
1992     45            .
1992     46            .
1992     47            .
1992     48            .
1992     49            .
1992     50            .
1992     51            .
1992     52            .
1992     53            .
1992     54            .
1992     55+           .
1993     12-        0.00
1993     13         3.00
1993     14         5.00
1993     15        35.00
1993     16        82.00
1993     17       224.00
1993     18       397.00
1993     19       833.00
1993     20      1291.00
1993     21      1775.01
1993     22      2488.02
1993     23      3308.02
1993     24      4112.04
1993     25      5094.02
1993     26      6060.03
1993     27      6807.03
1993     28      7680.07
1993     29            .
1993     30            .
1993     31            .
1993     32            .
1993     33            .
1993     34            .
1993     35            .
1993     36            .
1993     37            .
1993     38            .
1993     39            .
1993     40            .
1993     41            .
1993     42            .
1993     43            .
1993     44            .
1993     45            .
1993     46            .
1993     47            .
1993     48            .
1993     49            .
1993     50            .
1993     51            .
1993     52            .
1993     53            .
1993     54            .
1993     55+           .
1994     12-        0.00
1994     13         1.00
1994     14         2.00
1994     15        26.00
1994     16        98.00
1994     17       203.00
1994     18       341.00
1994     19       731.00
1994     20      1130.01
1994     21      1755.02
1994     22      2385.02
1994     23      3029.02
1994     24      3962.02
1994     25      4714.02
1994     26      5495.02
1994     27      6401.06
1994     28            .
1994     29            .
1994     30            .
1994     31            .
1994     32            .
1994     33            .
1994     34            .
1994     35            .
1994     36            .
1994     37            .
1994     38            .
1994     39            .
1994     40            .
1994     41            .
1994     42            .
1994     43            .
1994     44            .
1994     45            .
1994     46            .
1994     47            .
1994     48            .
1994     49            .
1994     50            .
1994     51            .
1994     52            .
1994     53            .
1994     54            .
1994     55+           .
1995     12-        1.00
1995     13         1.00
1995     14         3.00
1995     15        19.00
1995     16        77.00
1995     17       176.00
1995     18       380.00
1995     19       649.00
1995     20      1153.01
1995     21      1735.02
1995     22      2195.02
1995     23      2877.01
1995     24      3540.02
1995     25      4132.02
1995     26      4943.05
1995     27            .
1995     28            .
1995     29            .
1995     30            .
1995     31            .
1995     32            .
1995     33            .
1995     34            .
1995     35            .
1995     36            .
1995     37            .
1995     38            .
1995     39            .
1995     40            .
1995     41            .
1995     42            .
1995     43            .
1995     44            .
1995     45            .
1995     46            .
1995     47            .
1995     48            .
1995     49            .
1995     50            .
1995     51            .
1995     52            .
1995     53            .
1995     54            .
1995     55+           .
1996     12-        0.00
1996     13         1.00
1996     14         7.00
1996     15        19.00
1996     16        69.00
1996     17       159.00
1996     18       315.00
1996     19       609.00
1996     20      1054.00
1996     21      1547.02
1996     22      2196.01
1996     23      2532.01
1996     24      3140.01
1996     25      3806.04
1996     26            .
1996     27            .
1996     28            .
1996     29            .
1996     30            .
1996     31            .
1996     32            .
1996     33            .
1996     34            .
1996     35            .
1996     36            .
1996     37            .
1996     38            .
1996     39            .
1996     40            .
1996     41            .
1996     42            .
1996     43            .
1996     44            .
1996     45            .
1996     46            .
1996     47            .
1996     48            .
1996     49            .
1996     50            .
1996     51            .
1996     52            .
1996     53            .
1996     54            .
1996     55+           .
1997     12-        1.00
1997     13         1.00
1997     14         4.00
1997     15        23.00
1997     16        58.00
1997     17       142.00
1997     18       274.00
1997     19       607.00
1997     20      1024.00
1997     21      1430.01
1997     22      1913.01
1997     23      2284.01
1997     24      2767.02
1997     25            .
1997     26            .
1997     27            .
1997     28            .
1997     29            .
1997     30            .
1997     31            .
1997     32            .
1997     33            .
1997     34            .
1997     35            .
1997     36            .
1997     37            .
1997     38            .
1997     39            .
1997     40            .
1997     41            .
1997     42            .
1997     43            .
1997     44            .
1997     45            .
1997     46            .
1997     47            .
1997     48            .
1997     49            .
1997     50            .
1997     51            .
1997     52            .
1997     53            .
1997     54            .
1997     55+           .
1998     12-        1.00
1998     13         1.00
1998     14         2.00
1998     15        21.00
1998     16        59.00
1998     17       132.00
1998     18       286.00
1998     19       606.00
1998     20       985.00
1998     21      1402.01
1998     22      1725.01
1998     23      2088.02
1998     24            .
1998     25            .
1998     26            .
1998     27            .
1998     28            .
1998     29            .
1998     30            .
1998     31            .
1998     32            .
1998     33            .
1998     34            .
1998     35            .
1998     36            .
1998     37            .
1998     38            .
1998     39            .
1998     40            .
1998     41            .
1998     42            .
1998     43            .
1998     44            .
1998     45            .
1998     46            .
1998     47            .
1998     48            .
1998     49            .
1998     50            .
1998     51            .
1998     52            .
1998     53            .
1998     54            .
1998     55+           .
1999     12-        0.00
1999     13         1.00
1999     14         4.00
1999     15        20.00
1999     16        55.00
1999     17       142.00
1999     18       300.00
1999     19       577.00
1999     20       847.00
1999     21      1182.01
1999     22      1584.01
1999     23            .
1999     24            .
1999     25            .
1999     26            .
1999     27            .
1999     28            .
1999     29            .
1999     30            .
1999     31            .
1999     32            .
1999     33            .
1999     34            .
1999     35            .
1999     36            .
1999     37            .
1999     38            .
1999     39            .
1999     40            .
1999     41            .
1999     42            .
1999     43            .
1999     44            .
1999     45            .
1999     46            .
1999     47            .
1999     48            .
1999     49            .
1999     50            .
1999     51            .
1999     52            .
1999     53            .
1999     54            .
1999     55+           .
2000     12-        0.00
2000     13         2.00
2000     14         3.00
2000     15        19.00
2000     16        57.00
2000     17       140.00
2000     18       282.00
2000     19       515.00
2000     20       784.00
2000     21      1094.01
2000     22            .
2000     23            .
2000     24            .
2000     25            .
2000     26            .
2000     27            .
2000     28            .
2000     29            .
2000     30            .
2000     31            .
2000     32            .
2000     33            .
2000     34            .
2000     35            .
2000     36            .
2000     37            .
2000     38            .
2000     39            .
2000     40            .
2000     41            .
2000     42            .
2000     43            .
2000     44            .
2000     45            .
2000     46            .
2000     47            .
2000     48            .
2000     49            .
2000     50            .
2000     51            .
2000     52            .
2000     53            .
2000     54            .
2000     55+           .
2001     12-        0.00
2001     13         0.00
2001     14         3.00
2001     15        18.00
2001     16        64.00
2001     17        94.00
2001     18       208.00
2001     19       419.00
2001     20       692.01
2001     21            .
2001     22            .
2001     23            .
2001     24            .
2001     25            .
2001     26            .
2001     27            .
2001     28            .
2001     29            .
2001     30            .
2001     31            .
2001     32            .
2001     33            .
2001     34            .
2001     35            .
2001     36            .
2001     37            .
2001     38            .
2001     39            .
2001     40            .
2001     41            .
2001     42            .
2001     43            .
2001     44            .
2001     45            .
2001     46            .
2001     47            .
2001     48            .
2001     49            .
2001     50            .
2001     51            .
2001     52            .
2001     53            .
2001     54            .
2001     55+           .
2002     12-        0.00
2002     13         2.00
2002     14         4.00
2002     15        19.00
2002     16        46.00
2002     17        86.00
2002     18       176.00
2002     19       364.00
2002     20            .
2002     21            .
2002     22            .
2002     23            .
2002     24            .
2002     25            .
2002     26            .
2002     27            .
2002     28            .
2002     29            .
2002     30            .
2002     31            .
2002     32            .
2002     33            .
2002     34            .
2002     35            .
2002     36            .
2002     37            .
2002     38            .
2002     39            .
2002     40            .
2002     41            .
2002     42            .
2002     43            .
2002     44            .
2002     45            .
2002     46            .
2002     47            .
2002     48            .
2002     49            .
2002     50            .
2002     51            .
2002     52            .
2002     53            .
2002     54            .
2002     55+           .
2003     12-        0.00
2003     13         2.00
2003     14         5.00
2003     15         9.00
2003     16        42.00
2003     17        77.00
2003     18       163.00
2003     19            .
2003     20            .
2003     21            .
2003     22            .
2003     23            .
2003     24            .
2003     25            .
2003     26            .
2003     27            .
2003     28            .
2003     29            .
2003     30            .
2003     31            .
2003     32            .
2003     33            .
2003     34            .
2003     35            .
2003     36            .
2003     37            .
2003     38            .
2003     39            .
2003     40            .
2003     41            .
2003     42            .
2003     43            .
2003     44            .
2003     45            .
